id,driver_id,driver_ssign_id,imei,date_from,date_to,overspeed_accuracy,overspeed_zone,overspeed_road,overspeed_standard,os_acc_distance,os_zo_distance,os_ro_distance,os_st_distance,distance_traveled,duration_traveled,engine_idle,harsh_breaking,harsh_cornering,harsh_acceleration,seat_belt,engine_work,type
4090,990,B10000016E164101,864636060157514,"2025-12-02 02:52:17","2025-12-03 00:00:00",0,0,0,1,0,0,0,4.689,13.28,1043,24552,0,0,0,5,25595,0
4091,991,430000016F931C01,357544376783359,"2025-12-02 03:18:36","2025-12-03 00:00:00",0,0,0,23,0,0,0,49.762,132.27,12793,33102,0,0,0,107,45895,0
4092,998,D200000170FDB801,354018114553559,"2025-12-02 04:00:39","2025-12-03 00:00:00",0,0,0,22,0,0,0,60.481,146.48,11956,14410,0,0,0,57,26366,0
4093,998,D200000170FDB801,864636062875410,"2025-12-02 11:18:00","2025-12-03 00:00:00",0,0,0,1,0,0,0,0.648,17.13,1514,1570,0,0,0,9,3084,0
4094,1001,030000016EB20401,354018114517109,"2025-12-02 09:24:33","2025-12-02 10:38:23",0,0,0,5,0,0,0,29.641,42.51,2186,1153,0,0,0,10,3339,0
4095,1003,DF0000016EDC8301,350424063320863,"2025-12-02 11:05:38","2025-12-03 00:00:00",0,0,0,3,0,0,0,4.153,17.51,1473,0,0,0,0,3,1473,0
4096,1006,6F0000013390DD01,863719061823176,"2025-12-02 06:18:10","2025-12-03 00:00:00",0,0,0,2,0,0,0,11.213,39.78,8253,43049,0,0,0,29,51302,0
4097,1006,6F0000013390DD01,864636061171902,"2025-12-02 01:17:31","2025-12-02 03:35:14",0,0,0,0,0,0,0,0,48.78,5365,2896,0,0,0,29,8261,0
4098,1006,6F0000013390DD01,864636061241150,"2025-12-02 18:55:06","2025-12-03 00:00:00",0,0,0,2,0,0,0,2.036,25.86,2491,1178,0,0,0,11,3669,0
4099,1010,B50000018592AE01,864636061388811,"2025-12-02 12:09:49","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,3.48,1526,1011,0,0,0,1,2537,0
4100,1012,BE0000016EA36E01,864636060282130,"2025-12-02 16:53:41","2025-12-03 00:00:00",0,0,0,6,0,0,0,17.133,33.06,2509,17843,0,0,0,19,20352,0
4101,1025,120000016EE5C901,350424063304446,"2025-12-02 08:57:48","2025-12-03 00:00:00",0,0,0,6,0,0,0,13.358,43.68,6871,11415,0,0,0,43,18286,0
4102,1026,D70000016EE48501,864636060353006,"2025-12-02 14:35:37","2025-12-03 00:00:00",0,0,0,5,0,0,0,21.349,35.18,2184,31093,0,0,0,8,33277,0
4103,1031,9D0000016EDB8D01,350424063320145,"2025-12-02 04:58:20","2025-12-03 00:00:00",0,0,0,20,0,0,0,45.488,102.06,6945,22367,0,0,0,43,29312,0
4104,1033,D600000172F3B001,350424063319832,"2025-12-02 16:24:46","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,1042,4A0000016EC20B01,350424063304453,"2025-12-02 03:56:24","2025-12-03 00:00:00",0,0,0,12,0,0,0,24.707,68.57,6848,36119,0,0,0,41,42967,0
4106,1050,820000016E1D8501,864636060280860,"2025-12-02 04:14:50","2025-12-02 05:23:11",0,0,0,2,0,0,0,5.994,17.86,1467,375,0,0,0,4,1842,0
4107,1088,2F0000016F6C3201,350424063316465,"2025-12-02 05:37:44","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,18.18,2110,24375,0,0,0,29,26485,0
4108,1091,8C0000017200B601,864636061234486,"2025-12-02 09:46:18","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,14,1837,0,0,0,0,17,1837,0
4109,1097,260000016DF36901,864636060398753,"2025-12-02 09:58:18","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.42,573,18868,0,0,0,0,19441,0
4110,1100,A9000001717FC701,357544374563753,"2025-12-02 05:21:16","2025-12-03 00:00:00",0,0,0,1,0,0,0,1.168,15.31,2732,24949,0,0,0,11,27681,0
4111,1101,A000000170F49901,864636061156580,"2025-12-02 06:58:19","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,4.11,2043,15391,0,0,0,3,17434,0
4112,1106,0800000171CD5301,864636061255176,"2025-12-02 13:06:17","2025-12-03 00:00:00",0,0,0,1,0,0,0,3.19,17.15,2119,418,0,0,0,20,2537,0
4113,1112,A50000016EB84601,864636061241044,"2025-12-02 16:43:03","2025-12-03 00:00:00",0,0,0,3,0,0,0,8.685,23.56,1709,0,0,0,0,5,1709,0
4114,1114,4400000103AE2C01,359632109499662,"2025-12-02 13:21:28","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.03,33,0,0,0,0,0,33,0
4115,1119,5B0000016E57CE01,864636061149684,"2025-12-02 08:34:12","2025-12-02 08:38:06",0,0,0,0,0,0,0,0,0.1,217,0,0,0,0,0,217,0
4116,1120,7B000001727D6001,864636061144958,"2025-12-02 04:52:23","2025-12-03 00:00:00",0,0,0,2,0,0,0,3.405,33.05,5927,27526,0,0,0,44,33453,0
4117,1121,7C000001730F2E01,864636060392475,"2025-12-02 13:06:22","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,13.07,1439,0,0,0,0,22,1439,0
4118,1123,5A0000016E608601,864636061236101,"2025-12-02 04:33:56","2025-12-03 00:00:00",0,0,0,6,0,0,0,15.753,85.59,8280,47196,0,0,0,61,55476,0
4119,1123,5A0000016E608601,864636061241184,"2025-12-02 06:53:29","2025-12-02 12:25:37",0,0,0,4,0,0,0,3.395,54.31,5907,14018,0,0,0,28,19925,0
4120,1124,100000016E3DA101,864636061241515,"2025-12-02 12:48:58","2025-12-02 14:07:38",0,0,0,0,0,0,0,0,0,0,4710,0,0,0,0,4710,0
4121,1125,080000016EC16101,864636061236044,"2025-12-02 01:44:25","2025-12-03 00:00:00",0,0,0,13,0,0,0,18.49,145.92,10852,55886,0,0,0,44,66738,0
4122,1126,0A00000172B19001,864636061235913,"2025-12-02 01:21:11","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,140.07,14848,32328,0,0,0,90,47176,0
4123,1126,0A00000172B19001,864636061241515,"2025-12-02 03:48:00","2025-12-02 04:57:00",0,0,0,0,0,0,0,0,8.67,1188,2946,0,0,0,10,4134,0
4124,1129,780000016EA2B401,864636061353823,"2025-12-02 12:13:40","2025-12-03 00:00:00",0,0,0,11,0,0,0,21.055,51.89,4811,7512,0,0,0,44,12323,0
4125,1135,9B0000016E541301,354018114553708,"2025-12-02 07:01:00","2025-12-03 00:00:00",0,0,0,8,0,0,0,11.476,72.03,8931,20893,0,0,0,37,29824,0
4126,1137,12000001724C4901,864636061241150,"2025-12-02 02:58:19","2025-12-02 18:55:05",0,0,0,5,0,0,0,8.587,30.73,2748,54652,0,0,0,15,57400,0
4127,1137,12000001724C4901,864636061241184,"2025-12-02 12:25:38","2025-12-03 00:00:00",0,0,0,1,0,0,0,0.533,29.16,2850,4715,0,0,0,16,7565,0
4128,1139,E700000172D7EB01,864636062617556,"2025-12-02 04:08:35","2025-12-03 00:00:00",0,0,0,14,0,0,0,77.642,131.66,8174,15734,0,0,0,48,23908,0
4129,1141,790000016E338D01,357544376925067,"2025-12-02 11:35:20","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.24,111,41050,0,0,0,0,41161,0
4130,1145,5A0000016E903E01,357544376803413,"2025-12-02 03:41:30","2025-12-02 12:15:29",0,0,0,8,0,0,0,16.158,75.42,11814,17164,0,0,0,44,28978,0
4131,1152,A800000170D7F501,354018114557428,"2025-12-02 06:54:37","2025-12-02 09:03:18",0,0,0,2,0,0,0,1.5,8.99,1602,6083,0,0,0,7,7685,0
4132,1153,970000016EAB4601,354018114557428,"2025-12-02 09:03:19","2025-12-02 12:19:46",0,0,0,6,0,0,0,14.867,23.84,1415,10350,0,0,0,9,11765,0
4133,1154,980000013457CE01,864636062748237,"2025-12-02 01:09:22","2025-12-03 00:00:00",0,0,0,27,0,0,0,52.915,126.36,8645,59806,0,0,0,26,68451,0
4134,1157,4F0000017111AE01,354018114557428,"2025-12-02 12:19:47","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,1.42,458,0,0,0,0,3,458,0
4135,1164,DF00000123D67501,354018114482791,"2025-12-02 12:45:42","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,10.54,1339,1607,0,0,0,14,2946,0
4136,1167,E00000016E4D7201,354018114123759,"2025-12-02 04:47:09","2025-12-03 00:00:00",0,0,0,7,0,0,0,27.799,39.66,2142,29685,0,0,0,13,31827,0
4137,1171,AC00000171BC7501,864636061149684,"2025-12-02 08:38:07","2025-12-02 13:05:16",0,0,0,0,0,0,0,0,2.81,9410,0,0,0,0,2,9410,0
4138,1173,C3000001729C1101,864636062475005,"2025-12-02 02:33:55","2025-12-03 00:00:00",0,0,0,14,0,0,0,29.959,58.93,6553,25686,0,0,0,21,32239,0
4139,1174,02000001855DB601,864636061353575,"2025-12-02 05:23:29","2025-12-03 00:00:00",0,0,0,10,0,0,0,36.112,89.97,8075,16459,0,0,0,61,24534,0
4140,1174,02000001855DB601,864636062682972,"2025-12-02 09:41:15","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,8626,0,0,0,0,8626,0
4141,1175,030000016E3E8401,357544376941569,"2025-12-02 13:14:42","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,2,609,12689,0,0,0,1,13298,0
4142,1175,030000016E3E8401,864636061239634,"2025-12-02 11:01:30","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,3.1,1638,5433,0,0,0,0,7071,0
4143,1183,A5000001175B3701,864636062616889,"2025-12-02 04:04:33","2025-12-03 00:00:00",0,0,0,7,0,0,0,12.195,53.07,6008,39972,0,0,0,45,45980,0
4144,1184,DF0000016E66D701,864636061155848,"2025-12-02 06:57:29","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.07,25,1335,0,0,0,0,1360,0
4145,1188,E40000016ED53901,864636061255846,"2025-12-02 06:44:22","2025-12-03 00:00:00",0,0,0,10,0,0,0,29.7,79,7468,49791,0,0,0,58,57259,0
4146,3813,D000000170BCA401,864636062486077,"2025-12-02 06:30:23","2025-12-03 00:00:00",0,0,0,1,0,0,0,0.347,14.4,1641,19445,0,0,0,22,21086,0
4147,3814,C10000016E548601,864636060012784,"2025-12-02 11:29:28","2025-12-03 00:00:00",0,0,0,10,0,0,0,24.374,49.98,4199,27498,0,0,0,22,31697,0
4148,5834,F000000172CAFF01,864636060385008,"2025-12-02 04:45:18","2025-12-03 00:00:00",0,0,0,20,0,0,0,80.363,138.42,9636,20636,0,0,0,51,30272,0
4149,5836,C600000172CD3401,357544376803413,"2025-12-02 12:15:30","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,19.18,3550,24217,0,0,0,31,27767,0
4150,5836,C600000172CD3401,357544376941569,"2025-12-02 05:54:46","2025-12-02 13:14:41",0,0,0,0,0,0,0,0,34.29,5338,9682,0,0,0,15,15020,0
4151,5888,F200000171A2D101,864636062619099,"2025-12-02 09:02:16","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,8.98,1389,1253,0,0,0,15,2642,0
4152,5895,A300000172A61201,354018114124310,"2025-12-02 16:43:46","2025-12-03 00:00:00",0,0,0,18,0,0,0,48.864,101.87,9438,2032,0,0,0,78,11470,0
4153,5896,E600000171B79B01,350424063224255,"2025-12-02 08:17:22","2025-12-03 00:00:00",0,0,0,6,0,0,0,12.193,60.35,6126,9960,0,0,0,54,16086,0
4154,5901,2A0000016EB1CF01,350424063304602,"2025-12-02 06:01:08","2025-12-03 00:00:00",0,0,0,11,0,0,0,19.293,78.79,10798,14122,0,0,0,79,24920,0
4155,5932,E100000170F21801,357544374333702,"2025-12-02 13:02:13","2025-12-03 00:00:00",0,0,0,4,0,0,0,5.077,30.76,6908,5254,0,0,0,28,12162,0
4156,5937,BD0000016E84BC01,350424063265746,"2025-12-02 18:07:29","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,5937,BD0000016E84BC01,864636061255010,"2025-12-02 15:20:27","2025-12-03 00:00:00",0,0,0,2,0,0,0,10.098,15.57,925,579,0,0,0,3,1504,0
4158,5939,6C0000017290CC01,864636060012859,"2025-12-02 04:57:40","2025-12-03 00:00:00",0,0,0,9,0,0,0,20.036,57.83,6665,23886,0,0,0,47,30551,0
4159,5955,4C0000016E644F01,350317172750063,"2025-12-02 07:49:21","2025-12-03 00:00:00",0,0,0,27,0,0,0,51.811,137.95,13186,30339,0,0,0,49,43525,0
4160,7659,D200000118FF4401,354017114717057,"2025-12-02 05:06:09","2025-12-02 11:12:36",0,0,0,7,0,0,0,5.667,32.33,3067,2277,0,0,0,35,5344,0
4161,1249,,350612070116932,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,1250,,864454070104561,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,1250,,867747075306108,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,1253,,359632104952459,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,18,0,0,0,98.841,209.8,30151,33416,0,0,0,288,63567,0
4165,1256,,359633105269679,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,76143,0,0,0,0,76143,0
4166,1257,,869867030825915,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,1304,,867747074985597,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,17,0,0,0,160.135,303.22,32445,16947,0,0,0,234,49392,0
4168,1400,,866069060864558,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,23,0,0,0,128.85,237.07,22391,26135,0,0,0,154,48526,0
4169,2318,,867747074985670,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,18,0,0,0,82.861,159.87,18870,36437,0,0,0,93,55307,0
4170,3014,,864454072427572,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,2,0,0,0,1.814,37.78,7392,38761,0,0,0,91,46153,0
4171,3717,,864454072427606,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,1,0,0,0,0.344,139,31616,19880,0,0,0,251,51496,0
4172,3818,,864454072419348,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,3819,,353994710431039,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,86374,0,0,0,0,86374,0
4174,3829,,867747074986553,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,9,0,0,0,33.943,108.62,20003,15037,0,0,0,58,35040,0
4175,3830,,867747074985639,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,3853,,864454070546399,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,29,0,0,0,129.705,282.71,25435,29550,0,0,0,173,54985,0
4177,3935,,863719061934320,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,33,0,0,0,114.879,225.45,24389,20701,0,0,0,114,45090,0
4178,4033,,867747074985696,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,7.15,14039,40732,0,0,0,0,54771,0
4179,4044,,354018112377589,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,28,0,0,0,107.79,209.83,24034,40814,0,0,0,161,64848,0
4180,4046,,353994710431823,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,4,0,0,0,8.323,20.35,1346,84898,0,0,0,12,86244,0
4181,5883,,2199653292,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,175.82,16740,36426,0,0,0,40,53166,0
4182,5909,,2199651849,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,3,0,0,0,1.219,55.88,6881,16343,0,0,0,18,23224,0
4183,1192,,2199654972,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,8235,0,0,0,0,8235,0
4184,1551,,354018117330070,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,1553,,357544376932865,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,28,0,0,0,124.311,238.26,18947,7952,0,0,0,266,26899,0
4186,1554,,864454070546472,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,57,0,0,0,137.705,261.87,23199,55569,0,0,0,137,78768,0
4187,1556,,359632108011336,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,29,0,0,0,90.569,316.08,35952,42005,0,0,0,396,77957,0
4188,1557,,2199655726,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,35,0,0,0,37.934,167.42,19145,43936,0,0,0,242,63081,0
4189,1558,,864454071971398,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,36,0,0,0,64.748,320.45,36364,19847,0,0,0,305,56211,0
4190,1561,,2199655108,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,21,0,0,0,24.103,76.52,6471,48868,0,0,0,73,55339,0
4191,1563,,357544376932097,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,11,0,0,0,19.027,140.67,15307,69785,0,0,0,217,85092,0
4192,1563,,864454072033222,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,33,0,0,0,87.806,184.29,15585,28854,0,0,0,95,44439,0
4193,1564,,2199653587,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,1565,,354017119310783,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,2,0,0,0,0.916,32.69,5927,26775,0,0,0,25,32702,0
4195,1567,,864454072032786,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,34,0,0,0,45.096,186.69,23360,40573,0,0,0,169,63933,0
4196,1569,,864454072032208,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,37,0,0,0,63.773,227,27821,36652,0,0,0,281,64473,0
4197,1571,,2199657228,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,17,0,0,0,17.837,212.02,27436,28527,0,0,0,332,55963,0
4198,1572,,2199655314,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,1573,,2199652425,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,50,0,0,0,134.605,277.07,23815,60803,0,0,0,201,84618,0
4200,1577,,2199656828,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,1578,,2199656724,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,1580,,864454072033362,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.37,171,37282,0,0,0,0,37453,0
4203,1581,,864454072020682,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,19,0,0,0,45.93,134.86,16433,64622,0,0,0,147,81055,0
4204,1582,,864454072032943,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,26,0,0,0,73.592,261,29061,52611,0,0,0,439,81672,0
4205,1584,,866069062325343,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,2.49,789,1754,0,0,0,4,2543,0
4206,1587,,354018117332902,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,9,0,0,0,6.175,77.66,10527,75802,0,0,0,168,86329,0
4207,1589,,350612070064074,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,48,0,0,0,90.996,316.56,39435,46844,0,0,0,369,86279,0
4208,1590,,2199652258,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,1591,,2199655093,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,64,0,0,0,115.476,247.13,22383,45280,0,0,0,201,67663,0
4210,1594,,2199655294,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,5,0,0,0,12.402,29.04,4245,50577,0,0,0,27,54822,0
4211,1596,,2199655427,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,13.54,1515,30044,0,0,0,34,31559,0
4212,1597,,353994712647236,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,14,0,0,0,11.763,55.55,6949,79193,0,0,0,61,86142,0
4213,1599,,2199655193,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,1600,,2199653576,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,16,0,0,0,59.153,170.23,19167,39265,0,0,0,252,58432,0
4215,3705,,2199655244,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,36,0,0,0,131.057,252.33,20440,65957,0,0,0,236,86397,0
4216,3706,,2199655187,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,3707,,350317177865379,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,3708,,357544376378705,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,31,0,0,0,82.751,170.39,15438,25763,0,0,0,109,41201,0
4219,3859,,2199655339,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,175,0
4220,3860,,2199655207,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,3862,,866069063141483,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,11,0,0,0,20.759,200.24,28428,11456,0,0,0,246,39884,0
4222,3864,,864454072032885,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,34,0,0,0,140.542,260.8,20760,65464,0,0,0,166,86224,0
4223,3865,,2199655172,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,8,0,0,0,9.83,32.55,3930,46370,0,0,0,26,50300,0
4224,3866,,2199655090,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,33,0,0,0,119.166,257.87,22538,55549,0,0,0,209,78087,0
4225,1396,,866069063252900,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,1308,,353994712897344,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,29,0,0,0,28.772,215.17,23594,62608,0,0,0,190,86202,0
4227,1601,,350612070346422,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,7,0,0,0,7.769,73.06,11910,25696,0,0,0,79,37606,0
4228,1602,,350612070106164,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,10,0,0,0,17.483,95.44,13290,20646,0,0,0,74,33936,0
4229,1603,,350612070346299,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,25,0,0,0,65.568,154.06,13319,17714,0,0,0,53,31033,0
4230,1604,,350612070346331,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,40791,0,0,0,0,40791,0
4231,1605,,350612070346539,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,45,0,0,0,205.917,367.65,26661,25413,0,0,0,229,52074,0
4232,1608,,350612070346414,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,7,0,0,0,14.769,59.82,20806,13459,0,0,0,69,34265,0
4233,1609,,350612070074404,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,13,0,0,0,47.896,153.54,15902,20093,0,0,0,90,35995,0
4234,1610,,350612070349566,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,4,0,0,0,6.98,64.88,7282,37642,0,0,0,59,44924,0
4235,1611,,350612070314370,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,4478,0,0,0,0,4478,0
4236,1612,,350612070349640,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,0
4237,3840,,2199654196,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,3841,,350317179701697,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.58,678,78664,0,0,0,0,79342,0
4239,3842,,861076084798493,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,62,0,0,0,122.51,355.38,21651,3870,0,0,0,72,25521,0
4240,3843,,359632109499639,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,6,0,0,0,8.075,28.49,3584,82466,0,0,0,8,86050,0
4241,3844,,359632109407285,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,22,0,0,0,183.875,271.08,15483,70520,0,0,0,15,86003,0
4242,3845,,354018114553575,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,49,0,0,0,103.777,237.65,21686,30962,0,0,0,194,52648,0
4243,3847,,359633105054337,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,24,0,0,0,93.407,171.1,10111,21612,0,0,0,36,31723,0
4244,3849,,354018119605255,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,7,0,0,0,24.693,52.12,6289,39720,0,0,0,35,46009,0
4245,3850,,2199656487,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,15,0,0,0,37.599,96.13,10052,26122,0,0,0,44,36174,0
4246,3852,,359633105020296,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,1846,,2199652900,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,15,0,0,0,16.093,96.31,8773,25494,0,0,0,70,34267,0
4248,1847,,2199652905,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,16,0,0,0,10.321,161.98,15954,24106,0,0,0,60,40060,0
4249,1848,,2199652913,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,1,0,0,0,0.228,152.82,18432,21417,0,0,0,70,39849,0
4250,1849,,2199652901,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,55,0,0,0,79.165,297.66,20812,37673,0,0,0,102,58485,0
4251,1850,,2199652908,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0.02,260,0,0,0,0,0,260,0
4252,2660,,354017115626018,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,5,0,0,0,8.525,28.34,2372,37461,0,0,0,21,39833,0
4253,1309,,861230049827133,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,30,0,0,0,103.927,295.33,15800,66238,0,0,0,187,82038,0
4254,1311,,357073298911138,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,66.48,10009,17592,0,0,0,35,27601,0
4255,1311,,357073298919297,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,1311,,860922040996492,"2025-12-02 00:00:00","2025-12-03 00:00:00",0,0,0,88,0,0,0,162.914,407.53,18302,65073,0,0,0,127,83375,0
